iso3c,year,gdp_percap
GHA,1992.0,1355.86903685068
GHA,1999.0,1739.19388510221
GHA,2010.0,3021.48497625548
GHA,1996.0,1566.36395721002
GHA,1997.0,1622.29179799744
GHA,1998.0,1678.7180971025
GHA,2012.0,3726.64393911061
GHA,2009.0,2837.0142410633
GHA,2013.0,3967.46739243928
GHA,2014.0,4101.92809773675
GHA,1993.0,1415.58649108086
GHA,1994.0,1453.92648529924
GHA,2002.0,1934.16998590897
GHA,1991.0,1312.51950158235
GHA,2011.0,3430.85738867292
GHA,2007.0,2539.98632789139
GHA,1995.0,1506.41530841452
GHA,2006.0,2433.30607838652
GHA,2003.0,2022.45866302055
GHA,2015.0,4210.49829159139
GHA,2008.0,2754.88375489167
GHA,2005.0,2277.11342968001
GHA,2004.0,2138.09845261832
GIB,1992.0,
GIB,1990.0,
GIB,2001.0,
GIB,2015.0,
GIB,1994.0,
GIB,2004.0,
GIB,1993.0,
GIB,2014.0,
GIB,1998.0,
GIB,1999.0,
GIB,2e3,
GIB,1991.0,
GIB,2002.0,
GIB,2008.0,
GIB,2003.0,
GIB,1996.0,
GIB,2005.0,
GIB,2013.0,
GIB,1995.0,
GIB,2011.0,
GIB,1997.0,
GIB,2009.0,
GIB,2006.0,
GIB,2012.0,
GIB,2010.0,
GIB,2007.0,
GRL,2005.0,
GRL,1993.0,
GRL,1991.0,
GRL,2012.0,
GRL,1990.0,
GRL,1994.0,
GRL,2015.0,
GRL,1992.0,
GRL,2006.0,
GRL,2013.0,
GRL,2008.0,
GRL,2010.0,
GRL,1999.0,
GRL,1996.0,
GRL,2014.0,
GRL,2004.0,
GRL,2003.0,
GRL,1998.0,
GRL,2007.0,
GRL,2e3,
GRL,2009.0,
GRL,2002.0,
GRL,1997.0,
GRL,2001.0,
GRL,1995.0,
GRL,2011.0,
GMB,1993.0,1059.13334515164
GMB,2e3,1239.8559600801
GMB,2003.0,1307.37336655814
GMB,2004.0,1392.26687054785
GMB,2012.0,1599.1796159408
GMB,1994.0,1053.73489439815
GMB,1995.0,1055.54805209641
GMB,1991.0,1008.62150058169
GMB,2005.0,1378.25845771719
GMB,1998.0,1127.79287766552
GMB,2001.0,1301.17138581815
GMB,2002.0,1238.55190814164
GMB,1999.0,1183.69340141779
GMB,1997.0,1108.77533451474
GMB,2006.0,1391.00494323071
GMB,1992.0,1033.58190293058
GMB,1990.0,980.460959631056
GMB,2015.0,1679.68438743629
GMB,2013.0,1648.18297933621
GMB,2007.0,1432.97532680898
GMB,2014.0,1638.58817005369
GMB,1996.0,1068.54468103731
GMB,2010.0,1621.43160048143
GMB,2011.0,1532.49400351483
GMB,2009.0,1553.39443887282
GMB,2008.0,1495.87586623572
GIN,1992.0,727.95677479639
GIN,1995.0,762.210614177916
GIN,1997.0,818.60065537565
GIN,1994.0,744.686412341467
GIN,2008.0,1168.5191040596
GIN,1993.0,738.650534129817
GIN,1999.0,870.927081624771
GIN,2011.0,1183.85584627942
GIN,2005.0,1067.17689414582
GIN,2006.0,1101.31151794992
GIN,2015.0,1208.98609331256
GIN,2003.0,994.469033762508
GIN,1996.0,784.631634623595
GIN,1998.0,840.863357048911
GIN,2001.0,934.675231426864
GIN,2010.0,1147.08498591832
GIN,2014.0,1227.34292391477
GIN,1991.0,730.785162093326
GIN,1990.0,727.271403011978
GIN,2002.0,980.677488981507
GIN,2012.0,1219.54715182902
GIN,2009.0,1142.4936358267
GIN,2007.0,1121.6853850347
GIN,2013.0,1233.79823632357
GIN,2004.0,1025.48486284338
GIN,2e3,897.286629056196
GNQ,1994.0,1215.21288111421
GNQ,1993.0,1055.9334109166
GNQ,2014.0,45218.0978649919
GNQ,2006.0,36369.4715055005
GNQ,2003.0,21099.4646948666
GNQ,2002.0,18764.641104512
GNQ,1990.0,730.723419845348
GNQ,2010.0,43124.983062243104
GNQ,2012.0,48710.7045639237
GNQ,2008.0,48647.6827996417
GNQ,2005.0,33800.3474435431
GNQ,1999.0,8467.34109404749
GNQ,1991.0,722.406218807633
GNQ,1992.0,961.843067554489
GNQ,2013.0,46061.3222913101
GNQ,2009.0,48205.1921180091
GNQ,2004.0,28958.7560278967
GNQ,2007.0,41745.170756126
GNQ,2001.0,15995.7502351207
GNQ,1998.0,6864.05667974928
GNQ,1996.0,2308.8589151246
GNQ,2011.0,45500.226793405
GNQ,2e3,9898.93403043266
GNQ,1995.0,1408.28311154468
GNQ,2015.0,40718.8296838387
GNQ,1997.0,5674.657110174
GRC,1998.0,18015.1668036265
GRC,2008.0,30856.0118268477
GRC,2009.0,30396.431358961
GRC,1996.0,16130.0835427736
GRC,2012.0,25284.4640766238
GRC,1995.0,15398.5938508318
GRC,2007.0,29280.4397580748
GRC,2002.0,22615.9356489706
GRC,2001.0,21011.6592287609
GRC,2013.0,26121.4574559943
GRC,1990.0,13290.1818315717
GRC,1991.0,13989.30860339
GRC,1992.0,14298.742476802
GRC,1993.0,14320.2304697656
GRC,2010.0,28202.8333605299
GRC,2005.0,25577.5240795599
GRC,2011.0,26141.3195918975
GRC,2e3,19503.8794318906
GRC,1997.0,17142.1596130449
GRC,1994.0,14842.9694772044
GRC,1999.0,18464.7321030753
GRC,2014.0,26453.9199032126
GRC,2015.0,26379.2635307961
GRC,2006.0,28535.9234262791
GRC,2004.0,25455.2481156426
GRC,2003.0,23868.7332120792
GTM,2008.0,6468.71337974162
GTM,1997.0,4348.63715363842
GTM,2e3,4796.21111179428
GTM,1998.0,4505.50468232863
GTM,2006.0,5885.93489377593
GTM,1999.0,4637.17890745863
GTM,1996.0,4196.84938344102
GTM,2015.0,7722.43021744327
GTM,2010.0,6532.75761376872
GTM,2003.0,5146.75625610623
GTM,2012.0,6981.50684408022
GTM,2009.0,6410.63771207335
GTM,2005.0,5544.96404608461
GTM,1991.0,3485.55504812739
GTM,2007.0,6280.30898575722
GTM,1993.0,3785.09173930729
GTM,1995.0,4101.74005354716
GTM,2002.0,5042.34542053038
GTM,2013.0,7205.59041388614
GTM,2011.0,6798.84273368398
GTM,2001.0,4899.196858509
GTM,2014.0,7485.84423417129
GTM,1990.0,3334.69099912521
GTM,2004.0,5326.04023580309
GTM,1994.0,3923.52585931598
GTM,1992.0,3646.53291687937
GUM,2015.0,
GUM,1995.0,
GUM,1993.0,
GUM,2008.0,
GUM,1992.0,
GUM,2009.0,
GUM,1996.0,
GUM,2011.0,
GUM,2007.0,
GUM,2013.0,
GUM,2014.0,
GUM,2e3,
GUM,2012.0,
GUM,1991.0,
GUM,1990.0,
GUM,1994.0,
GUM,2005.0,
GUM,2006.0,
GUM,1998.0,
GUM,2010.0,
GUM,1997.0,
GUM,2001.0,
GUM,1999.0,
GUM,2003.0,
GUM,2004.0,
GUM,2002.0,
GNB,1998.0,961.581911174098
GNB,2001.0,1042.69745950147
GNB,2007.0,1200.96927200952
GNB,1990.0,972.758454993868
GNB,1996.0,1275.43111777337
GNB,2015.0,1455.80363411069
GNB,2010.0,1299.72561697952
GNB,2011.0,1416.31167237392
GNB,1999.0,965.397299769128
GNB,2e3,1019.0074927436
GNB,2002.0,1026.33569084059
GNB,1993.0,1067.55345039245
GNB,2003.0,1030.71013839591
GNB,1991.0,1032.94407387174
GNB,1992.0,1044.40713554797
GNB,2005.0,1122.33184628128
GNB,2008.0,1236.32090764464
GNB,2009.0,1258.32126423525
GNB,2004.0,1065.41802534806
GNB,2006.0,1158.33582522122
GNB,1997.0,1351.88554587866
GNB,1995.0,1147.20438913084
GNB,2013.0,1382.08341909274
GNB,2012.0,1382.50440623005
GNB,1994.0,1100.41482786373
GNB,2014.0,1407.82394494852
GUY,2e3,3630.3123261437
GUY,1993.0,2533.69499580803
GUY,1991.0,2080.56068805907
GUY,1997.0,3504.33201550777
GUY,1994.0,2795.27492202032
GUY,1996.0,3259.66122744146
GUY,2006.0,4568.37007372105
GUY,2015.0,7521.72875794562
GUY,1995.0,2981.57876803334
GUY,2010.0,5666.10456143657
GUY,2007.0,5006.18711862501
GUY,2008.0,5188.18198887485
GUY,1999.0,3608.95728221511
GUY,2001.0,3791.75929060517
GUY,2011.0,6077.18603798605
GUY,1998.0,3465.49068729526
GUY,2004.0,4174.70205021337
GUY,2005.0,4222.81026479904
GUY,1990.0,1892.50901420609
GUY,2002.0,3890.72388818912
GUY,1992.0,2294.25986618154
GUY,2013.0,6889.2683719958
GUY,2009.0,5381.98036281604
GUY,2003.0,3931.43109904552
GUY,2014.0,7254.69542468797
GUY,2012.0,6465.61262829349
HKG,2014.0,55463.7403281102
HKG,1999.0,24703.1280013364
HKG,2001.0,27528.1532046318
HKG,2002.0,28288.2455808124
HKG,1995.0,23592.394270988
HKG,1997.0,25399.1694766637
HKG,2013.0,53465.1964103371
HKG,1998.0,23963.5724778838
HKG,1996.0,23958.7117078361
HKG,2e3,26962.6745194397
HKG,1992.0,20347.8732343345
HKG,1993.0,21747.0193384711
HKG,2011.0,50085.9593288483
HKG,2003.0,29792.9010048221
HKG,2006.0,39940.8750570315
HKG,2007.0,43280.9732926787
HKG,1994.0,23025.9929393426
HKG,2005.0,36437.5441641043
HKG,2015.0,56923.4905391194
HKG,1990.0,17434.4281415844
HKG,2012.0,51274.0351999255
HKG,2009.0,43935.6606744498
HKG,2010.0,47134.5742811972
HKG,1991.0,18884.6658822744
HKG,2004.0,33016.888698069
HKG,2008.0,44800.2171365924
HND,1990.0,2071.68107512938
HND,1993.0,2394.39567178998
HND,1991.0,2149.8825474847
HND,2003.0,3065.80678518273
HND,2009.0,4113.0305006327
HND,2002.0,2931.45300759655
HND,2011.0,4433.71931027629
HND,1992.0,2260.45444999802
HND,2e3,2757.10627874692
HND,2010.0,4249.09310308345
HND,2001.0,2838.43297640717
HND,2012.0,4632.09510795154
HND,2013.0,4768.68897272491
HND,2004.0,3283.47715656556
HND,2014.0,4933.04263008583
HND,1994.0,2352.67992422915
HND,1995.0,2438.69165326291
HND,1996.0,2512.51931425556
HND,1997.0,2622.94931186412
HND,1998.0,2669.21594720623
HND,1999.0,2602.8226466575
HND,2006.0,3804.97733828528
HND,2007.0,4074.29609723848
HND,2008.0,4255.01275924702
HND,2005.0,3527.93493379774
HND,2015.0,5095.20405604358
HRV,2011.0,20704.3817661171
HRV,1999.0,9748.72540691202
HRV,2e3,10746.6242553014
HRV,1998.0,9829.28834995487
HRV,2002.0,12283.7506355055
HRV,2004.0,14097.6105855696
HRV,2008.0,20246.9194338354
HRV,2001.0,11325.5307917811
HRV,2010.0,19205.3613729581
HRV,1996.0,8795.45583347934
HRV,1997.0,9367.62138257698
HRV,2009.0,19470.6938531786
HRV,2014.0,22002.4800657345
HRV,2015.0,22514.4165886606
HRV,2003.0,13121.7394142973
HRV,2013.0,21681.2004121944
HRV,2005.0,14859.2585244673
HRV,2006.0,16934.6781218889
HRV,2007.0,18770.7894200505
HRV,1992.0,
HRV,1994.0,
HRV,1995.0,7862.06112760375
HRV,2012.0,21133.1121454216
HRV,1991.0,
HRV,1990.0,
HRV,1993.0,
HTI,2013.0,1686.25672011503
HTI,2001.0,1372.37055629131
HTI,2e3,1378.69172497991
HTI,1990.0,
HTI,1992.0,
HTI,1991.0,
HTI,1996.0,1274.7105805129
HTI,1997.0,1307.56178363658
HTI,1999.0,1359.41565466585
HTI,2012.0,1614.08582057792
HTI,2010.0,1471.64864918954
HTI,2009.0,1561.37425579339
HTI,2014.0,1740.95681427364
HTI,2002.0,1367.56632732581
HTI,1994.0,
HTI,1995.0,
HTI,2003.0,1377.79431438322
HTI,1993.0,
HTI,2007.0,1507.27818703311
HTI,2008.0,1526.15362678103
HTI,2006.0,1442.97352710867
HTI,1998.0,1326.62722536858
HTI,2015.0,1757.4356781291
HTI,2004.0,1344.44533011991
HTI,2005.0,1390.7570271797
HTI,2011.0,1562.30412930488
HUN,1990.0,
HUN,1993.0,8372.02111918178
HUN,2001.0,13230.6545085535
HUN,1992.0,8215.46810826489
HUN,1994.0,8814.23306723583
HUN,2004.0,16198.9167838325
HUN,1991.0,8283.03037352028
HUN,2015.0,26457.5834546592
HUN,1998.0,10377.7389434404
HUN,1999.0,10873.5459123845
HUN,2e3,11843.4620156718
HUN,1996.0,9316.66293713704
HUN,2002.0,14516.1537171913
HUN,2008.0,20586.0892052414
HUN,2003.0,15417.6228890932
HUN,2012.0,22997.7449269551
HUN,2006.0,18230.0352103666
HUN,2011.0,22729.1844667672
HUN,1995.0,9144.82065329752
HUN,1997.0,9792.32320228857
HUN,2005.0,17014.3267206838
HUN,2010.0,21466.5742153699
HUN,2013.0,24388.3895922538
HUN,2014.0,25516.8470090461
HUN,2007.0,18933.8884338158
HUN,2009.0,20573.3758957192
IDN,1993.0,3728.25185232296
IDN,1996.0,4741.50921735419
IDN,1991.0,3201.04287811436
IDN,1992.0,3451.56918689139
IDN,2007.0,7040.66978950799
IDN,1995.0,4391.08878463892
IDN,2006.0,6534.27416003675
IDN,1994.0,4029.94208985711
IDN,2011.0,8870.28418891495
IDN,2013.0,10009.8602449293
IDN,2009.0,7815.70713036175
IDN,2005.0,6088.87923079173
IDN,1990.0,2893.83349995525
IDN,2004.0,5655.99391365914
IDN,2014.0,10566.952977549
IDN,2015.0,11057.5607198177
IDN,2003.0,5311.40076445958
IDN,1997.0,4976.45618972534
IDN,2008.0,7511.41736882739
IDN,2001.0,4812.0612779987
IDN,2010.0,8294.0543496695
IDN,2012.0,9453.69822832469
IDN,2e3,4601.8493587942
IDN,2002.0,5037.16751580255
IDN,1998.0,4308.54108450597
IDN,1999.0,4347.99931830501
IRL,1993.0,15795.2324590489
IRL,2006.0,44246.4457145718
IRL,2004.0,38696.5914781506
IRL,2003.0,36235.8479020148
IRL,1991.0,14382.6005809187
IRL,2e3,30155.2689279022
IRL,1995.0,18921.2132913983
IRL,2005.0,40444.6127446591
IRL,1994.0,16992.7519466057
IRL,2015.0,68513.9740666328
IRL,2001.0,32615.9324626408
IRL,2002.0,35209.8448215682
IRL,1990.0,13734.5361058058
IRL,1999.0,27019.9816150805
IRL,1998.0,25042.2183598846
IRL,1992.0,15098.9079603834
IRL,2013.0,48353.6790597224
IRL,2014.0,51310.9841701548
IRL,2012.0,46552.9792505143
IRL,2007.0,46763.0420323767
IRL,2009.0,41567.2113361913
IRL,1996.0,20475.9840465316
IRL,2010.0,43221.459790241
IRL,2011.0,45477.010455775
IRL,1997.0,22607.2265220396
IRL,2008.0,44264.4298835792
ISR,1992.0,14619.1130847062
ISR,1994.0,16127.6917057073
ISR,1995.0,19678.6476691809
ISR,1999.0,22604.3822742356
ISR,2007.0,27623.8933343691
ISR,2005.0,24885.2184925703
ISR,1993.0,15134.1067088708
ISR,2011.0,30528.7477205497
ISR,1997.0,21398.6937300351
ISR,1990.0,13395.0802019035
ISR,1998.0,22032.0370649987
ISR,2002.0,25218.3962531381
ISR,2008.0,27516.2299196564
ISR,1996.0,20729.7918346
ISR,2001.0,24948.6198970326
ISR,2009.0,27578.4291091777
ISR,2010.0,28856.1027382105
ISR,1991.0,13824.1175049253
ISR,2012.0,31750.6300062415
ISR,2015.0,36575.9416504184
ISR,2014.0,34956.829130784
ISR,2006.0,25775.1142515866
ISR,2004.0,25222.8854252215
ISR,2e3,24941.9193942924
ISR,2013.0,34255.9725427379
ISR,2003.0,23788.008872332
IMN,1994.0,
IMN,2006.0,
IMN,1995.0,
IMN,2007.0,
IMN,1996.0,
IMN,2004.0,
IMN,1991.0,
IMN,2014.0,
IMN,2015.0,
IMN,2009.0,
IMN,2003.0,
IMN,2e3,
IMN,1992.0,
IMN,1993.0,
IMN,2013.0,
IMN,2010.0,
IMN,2005.0,
IMN,2008.0,
IMN,2002.0,
IMN,1990.0,
IMN,2011.0,
IMN,2012.0,
IMN,2001.0,
IMN,1999.0,
IMN,1997.0,
IMN,1998.0,
IND,1998.0,1764.87822463253
IND,2009.0,3920.16015844916
IND,2007.0,3484.75620975802
IND,2008.0,3637.75583010261
IND,2012.0,4921.84230808602
IND,2011.0,4634.94516234712
IND,1995.0,1500.68134147504
IND,1996.0,1612.53489757407
IND,2002.0,2182.24455747113
IND,2013.0,5267.04460514167
IND,2014.0,5679.58827388634
IND,1991.0,1172.56361185464
IND,1992.0,1239.99554820572
IND,1993.0,1303.89672537839
IND,2010.0,4315.43962747416
IND,1990.0,1146.027972402
IND,1999.0,1915.39064933586
IND,2e3,1998.48865825745
IND,1997.0,1674.86974445626
IND,1994.0,1393.00244341729
IND,2006.0,3172.7073292489
IND,2005.0,2860.88570100622
IND,2001.0,2105.84101256593
IND,2003.0,2361.33484897034
IND,2004.0,2576.53762050554
IND,2015.0,6100.66319039696
IRQ,1997.0,6261.99284063279
IRQ,2e3,9647.86702485962
IRQ,2009.0,11875.0141777195
IRQ,1998.0,8274.35490238488
IRQ,2006.0,10733.4450476973
IRQ,1999.0,9581.24207125345
IRQ,2008.0,11715.8470551452
IRQ,1996.0,5239.79790822417
IRQ,2010.0,12417.7696665771
IRQ,2004.0,9237.93331503263
IRQ,2012.0,14813.5649123457
IRQ,2001.0,9810.55268704253
IRQ,2015.0,15394.7687489855
IRQ,2014.0,15266.4709065116
IRQ,2007.0,10893.209802467
IRQ,1993.0,4595.89578220396
IRQ,1994.0,4729.19933433811
IRQ,1995.0,4781.22450588793
IRQ,2003.0,5989.18246201098
IRQ,2011.0,13203.0477987986
IRQ,1992.0,3548.71375723634
IRQ,2002.0,9019.14426276711
IRQ,2013.0,15501.3275373821
IRQ,1991.0,2691.91556647651
IRQ,2005.0,9697.90373641364
IRQ,1990.0,7442.84886492214
IRN,1996.0,8498.84949905409
IRN,2014.0,17388.4309424178
IRN,2015.0,
IRN,1994.0,7735.27183954444
IRN,2008.0,15798.9645862426
IRN,1992.0,7818.40953363995
IRN,1995.0,7976.63448526516
IRN,2010.0,17163.0792678197
IRN,2007.0,15526.5558436374
IRN,2006.0,14016.4003421618
IRN,2013.0,16581.8505837827
IRN,1999.0,8860.44852772172
IRN,2011.0,17949.2444238935
IRN,2012.0,16853.7828153936
IRN,1990.0,6575.58357862231
IRN,1993.0,7795.25981601229
IRN,2004.0,12236.6254448479
IRN,2005.0,13011.7378600877
IRN,1997.0,8603.9331812809
IRN,2009.0,16100.8915095883
IRN,2002.0,10548.3779476119
IRN,1991.0,7508.87497897456
IRN,1998.0,8712.14030284557
IRN,2003.0,11547.4037189744
IRN,2001.0,9739.50396920766
IRN,2e3,9435.98183911033
ISL,1997.0,26945.3640549934
ISL,2001.0,31540.7097057411
ISL,1998.0,28572.1655171369
ISL,2006.0,38718.5632666711
ISL,2002.0,32059.139249157
ISL,2009.0,40962.3962779165
ISL,2e3,29427.5328097496
ISL,2010.0,38358.7057464083
ISL,2011.0,39440.8432587825
ISL,1995.0,24096.8802533727
ISL,1991.0,22551.7005504691
ISL,1992.0,22009.2429063505
ISL,2012.0,40418.4389394795
ISL,1999.0,29380.2970077408
ISL,2015.0,47202.2203060727
ISL,2004.0,35297.6046732802
ISL,2007.0,40721.205019151
ISL,2008.0,42412.0788718855
ISL,1990.0,22129.1680202186
ISL,2005.0,37093.1881924023
ISL,1996.0,24998.1322277405
ISL,1994.0,23705.3240582035
ISL,2003.0,32282.9745591106
ISL,1993.0,22597.9081239476
ISL,2014.0,43960.9667496712
ISL,2013.0,42386.6392192768
ITA,2e3,27006.3977185774
ITA,2007.0,33983.1518214179
ITA,1993.0,20329.857349448
ITA,1997.0,23802.3654744452
ITA,1994.0,21204.7831615237
ITA,1996.0,22969.2836700496
ITA,1991.0,19444.8892298967
ITA,1998.0,24921.5511728371
ITA,1995.0,22271.6177501555
ITA,2010.0,35075.7532036536
ITA,1990.0,18546.2273919281
ITA,2001.0,27996.7311842071
ITA,1999.0,25531.624136776
ITA,2014.0,36293.8031815337
ITA,2011.0,36347.3433507735
ITA,2008.0,35402.9175468263
ITA,2004.0,29468.1593675824
ITA,2005.0,30051.7725163812
ITA,2006.0,32350.5778409773
ITA,2012.0,36237.1096393052
ITA,1992.0,20040.4607787733
ITA,2015.0,37217.3843326481
ITA,2009.0,34549.2760884362
ITA,2003.0,29079.5506151728
ITA,2013.0,36163.7488057795
ITA,2002.0,28641.5589245958
CHI,1998.0,
CHI,1999.0,
CHI,2001.0,
CHI,1995.0,
CHI,1996.0,
CHI,1997.0,
CHI,2002.0,
CHI,2013.0,
CHI,2011.0,
CHI,2e3,
CHI,2014.0,
CHI,1993.0,
CHI,1994.0,
CHI,2003.0,
CHI,2006.0,
CHI,2007.0,
CHI,2008.0,
CHI,2005.0,
CHI,2015.0,
CHI,1990.0,
CHI,1991.0,
CHI,2012.0,
CHI,2009.0,
CHI,2010.0,
CHI,1992.0,
CHI,2004.0,
JAM,1992.0,5323.01526637091
JAM,1991.0,5146.40532874521
JAM,2003.0,7154.77085384114
JAM,2004.0,7409.04979595466
JAM,1990.0,4785.17203352075
JAM,2002.0,6805.43974673352
JAM,2011.0,8326.45041571335
JAM,2012.0,8394.73575524801
JAM,1994.0,6063.58624363371
JAM,2010.0,8051.84614895261
JAM,2001.0,6612.59449206377
JAM,2013.0,8541.58595746326
JAM,2009.0,8107.82752161385
JAM,1993.0,5910.16069062981
JAM,2015.0,8872.90730524844
JAM,2005.0,7675.92462064144
JAM,2014.0,8723.17866146945
JAM,1996.0,6327.29765338281
JAM,1997.0,6304.22184359888
JAM,1998.0,6168.40158142304
JAM,1999.0,6275.10529047808
JAM,2e3,6424.18663874408
JAM,2007.0,8393.71691933756
JAM,2008.0,8449.01800843103
JAM,1995.0,6277.90876585723
JAM,2006.0,8100.11662962404
JOR,2001.0,6494.9096850451
JOR,1999.0,5849.66324275624
JOR,2006.0,9019.72015149518
JOR,2002.0,6851.29372734974
JOR,2003.0,7129.32142643091
JOR,2e3,6136.91822021709
JOR,2009.0,10271.3186099481
JOR,2010.0,10229.9175071295
JOR,2011.0,10324.4466860552
JOR,2005.0,8395.07285306971
JOR,1998.0,5656.06711263712
JOR,2013.0,10567.6064544655
JOR,2014.0,10788.9230145217
JOR,2012.0,10432.1751002933
JOR,2004.0,7754.09494625061
JOR,1990.0,4305.5121190663
JOR,1995.0,5321.44153750863
JOR,2015.0,10902.4732508577
JOR,2008.0,10077.6152268712
JOR,1993.0,4998.74624331703
JOR,1996.0,5372.46909231657
JOR,1997.0,5523.5107491323
JOR,1992.0,4932.22995946785
JOR,2007.0,9618.18146896248
JOR,1991.0,4299.27056587899
JOR,1994.0,5104.68470955697
JPN,1992.0,21052.3192100673
JPN,2014.0,39449.442598389
JPN,2001.0,27476.9155348091
JPN,1996.0,24535.9317827468
JPN,1991.0,20466.647038504
JPN,2e3,26795.2074273936
JPN,2013.0,39023.0717032349
JPN,1997.0,25141.5493616707
JPN,2002.0,28160.1076146939
JPN,1990.0,19229.6658066199
JPN,1994.0,22368.1014541422
JPN,2010.0,34996.3244625316
JPN,2015.0,40763.4036991279
JPN,1999.0,25325.7072638772
JPN,2007.0,34529.1333648016
JPN,1995.0,23416.551783208
JPN,2003.0,28867.9227828305
JPN,2012.0,37211.0692189731
JPN,2008.0,34798.7658977271
JPN,2006.0,33057.5896106881
JPN,1998.0,25061.7776580126
JPN,1993.0,21536.8556246016
JPN,2009.0,33099.2703565228
JPN,2011.0,35779.0974134685
JPN,2005.0,31663.4530989772
JPN,2004.0,30382.7891735574
KEN,1994.0,1549.73175870047
KEN,1991.0,1557.27799285497
KEN,1990.0,1535.66845776482
KEN,1992.0,1529.81504021418
KEN,1995.0,1605.60397530965
KEN,2009.0,2327.84336901885
KEN,2005.0,2019.35978640397
KEN,2015.0,3088.79422914913
KEN,1999.0,1704.79746055414
KEN,2e3,1710.87677417938
KEN,2006.0,2158.89393549631
KEN,2002.0,1761.75077632747
KEN,2003.0,1802.21452722485
KEN,2004.0,1896.19501778377
KEN,2001.0,1770.5589852827
KEN,1997.0,1651.44024820728
KEN,1993.0,1523.36096580889
KEN,2007.0,2306.86625038232
KEN,2011.0,2622.73016894886
KEN,1996.0,1657.7166866383
KEN,1998.0,1682.15769074114
KEN,2012.0,2718.98645948051
KEN,2013.0,2843.35120486247
KEN,2014.0,2969.02324934242
KEN,2008.0,2296.31242298654
KEN,2010.0,2487.22455217034
KGZ,1995.0,1236.81991154537
KGZ,1996.0,1328.80704701722
KGZ,1991.0,2103.67242433917
KGZ,1992.0,1831.53856015759
KGZ,1994.0,1293.88435309326
KGZ,2008.0,2681.1221868103
KGZ,1993.0,1584.77917146722
KGZ,2006.0,2218.72793379545
KGZ,2012.0,2922.70287320038
KGZ,2014.0,3351.52867057666
KGZ,2009.0,2746.10265504845
KGZ,2010.0,2733.72933718566
KGZ,1990.0,2245.79271450972
KGZ,2005.0,2110.37793567517
KGZ,2015.0,3433.68016293683
KGZ,2002.0,1764.90516073861
KGZ,2003.0,1906.55626097525
KGZ,2011.0,2920.6032099095
KGZ,2007.0,2448.89919937998
KGZ,2001.0,1754.55434080131
KGZ,2013.0,3229.34934856528
KGZ,2e3,1644.31197512554
KGZ,1998.0,1488.33130299786
KGZ,2004.0,2071.41749206374
KGZ,1997.0,1464.04839010913
KGZ,1999.0,1543.2454791398
KHM,1995.0,801.064292056175
KHM,1994.0,761.349308496007
KHM,2003.0,1360.91201144596
KHM,1993.0,707.080349844006
KHM,2005.0,1746.87882505754
KHM,2004.0,1518.08621567741
KHM,2007.0,2189.50416839852
KHM,1996.0,834.271934737126
KHM,2006.0,1964.21176364353
KHM,2001.0,1176.44276839889
KHM,2002.0,1250.96544612954
KHM,1990.0,
KHM,1991.0,
KHM,1992.0,
KHM,1999.0,998.824605091993
KHM,2008.0,2346.80396499578
KHM,2014.0,3278.83208465759
KHM,2e3,1086.55942999716
KHM,2013.0,3058.21442915386
KHM,2011.0,2648.65001849867
KHM,2010.0,2462.45278970169
KHM,2015.0,3490.41902759707
KHM,1997.0,871.214874044792
KHM,1998.0,900.730785148824
KHM,2012.0,2846.65744469837
KHM,2009.0,2331.42530851805
KIR,1995.0,1378.82028721946
KIR,1996.0,1406.43626560961
KIR,2e3,1590.90878692919
KIR,2008.0,1757.88615643757
KIR,2006.0,1748.35703739554
KIR,1994.0,1369.1992048149
KIR,2007.0,1795.30977154946
KIR,2012.0,1794.40059117915
KIR,1998.0,1515.65259826196
KIR,1992.0,1308.66474178511
KIR,1999.0,1489.36831450554
KIR,2003.0,1669.05646546577
KIR,2009.0,1738.76009522816
KIR,1997.0,1431.08040200507
KIR,2002.0,1632.68964597915
KIR,1993.0,1334.51442451832
KIR,2011.0,1706.38312512743
KIR,2005.0,1759.48202967965
KIR,1991.0,1286.87304728452
KIR,2015.0,1994.76760085824
KIR,2014.0,1940.56168422363
KIR,2004.0,1656.20992153895
KIR,2010.0,1696.57808419838
KIR,2001.0,1576.12179550775
KIR,2013.0,1894.62196732756
KIR,1990.0,1267.55461905453
COM,1996.0,1016.08911555085
COM,2013.0,1466.93739726711
COM,1995.0,1039.18770164534
COM,2007.0,1351.09760530186
COM,2008.0,1349.83694730389
COM,1994.0,1010.43598034818
COM,1991.0,973.129727635163
COM,2014.0,1487.77721583784
COM,2015.0,1483.44093207654
COM,2009.0,1353.19547772652
COM,2004.0,1250.25368125966
COM,2e3,1162.37502588255
COM,1992.0,1049.07060164188
COM,1993.0,1074.73626676073
COM,2010.0,1366.09713616737
COM,2003.0,1222.97814263121
COM,2005.0,1295.42876035121
COM,2006.0,1337.74011916335
COM,2002.0,1203.07710031857
COM,1990.0,1025.25869023763
COM,2011.0,1396.03335142985
COM,2012.0,1429.09388982125
COM,2001.0,1186.63794596508
COM,1999.0,1051.76507875454
COM,1997.0,1046.37999691478
COM,1998.0,1043.18080991948
KNA,1998.0,13752.8637117587
KNA,2009.0,21091.2849654204
KNA,2007.0,20409.9266076659
KNA,2008.0,21847.7764824152
KNA,1997.0,13854.5354515692
KNA,1999.0,14260.7486343966
